"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"436";"John Hunter Nemechek";"2021";"12";"12_2021";"2021_12";"34";"16";"10";"8";"34";"15";"16";"45";"29";"18";"40.0";"2";"73";"48.7";"0";"0.0";"150";"77.5"
"437";"Jack Wood";"2021";"12";"12_2021";"2021_12";"2";"5";"11";"2";"25";"9";"1";"23";"22";"15";"65.2";"13";"130";"86.7";"0";"0.0";"150";"99.6"
"438";"Johnny Sauter";"2021";"12";"12_2021";"2021_12";"8";"11";"12";"3";"30";"13";"11";"38";"27";"22";"57.9";"7";"117";"78.0";"0";"0.0";"150";"86.9"
"439";"Chandler Smith";"2021";"12";"12_2021";"2021_12";"5";"1";"13";"1";"22";"5";"-3";"13";"16";"11";"84.6";"8";"148";"98.7";"48";"32.0";"150";"107.3"
"440";"Sheldon Creed";"2021";"12";"12_2021";"2021_12";"24";"18";"14";"7";"24";"14";"-3";"38";"41";"19";"50.0";"0";"102";"68.0";"0";"0.0";"150";"74.3"
"441";"Chase Purdy";"2021";"12";"12_2021";"2021_12";"21";"21";"15";"10";"26";"19";"-6";"34";"40";"14";"41.2";"0";"47";"31.3";"0";"0.0";"150";"63.5"
"442";"Carson Hocevar";"2021";"12";"12_2021";"2021_12";"11";"14";"16";"2";"28";"12";"-11";"41";"52";"28";"68.3";"0";"111";"74.0";"0";"0.0";"150";"76.7"
"443";"Parker Kligerman";"2021";"12";"12_2021";"2021_12";"18";"19";"17";"4";"25";"16";"-8";"41";"49";"15";"36.6";"0";"29";"19.3";"0";"0.0";"150";"65.0"
"444";"Tanner Gray";"2021";"12";"12_2021";"2021_12";"36";"17";"18";"5";"36";"18";"20";"41";"21";"7";"17.1";"4";"43";"28.7";"0";"0.0";"150";"65.6"
"445";"Josh Berry";"2021";"12";"12_2021";"2021_12";"12";"20";"19";"12";"30";"19";"13";"41";"28";"10";"24.4";"1";"60";"40.0";"0";"0.0";"150";"62.2"
"446";"Tate Fogleman";"2021";"12";"12_2021";"2021_12";"22";"25";"20";"13";"27";"23";"-8";"28";"36";"0";"0.0";"0";"2";"1.3";"0";"0.0";"150";"53.0"
"447";"Hailie Deegan";"2021";"12";"12_2021";"2021_12";"14";"24";"21";"11";"30";"22";"-11";"27";"38";"0";"0.0";"0";"2";"1.3";"0";"0.0";"150";"55.0"
"448";"Ross Chastain";"2021";"12";"12_2021";"2021_12";"23";"23";"22";"7";"29";"21";"12";"47";"35";"6";"12.8";"0";"16";"10.7";"0";"0.0";"150";"55.0"
"449";"Tyler Ankrum";"2021";"12";"12_2021";"2021_12";"7";"22";"23";"7";"28";"18";"-31";"34";"65";"8";"23.5";"1";"59";"39.3";"0";"0.0";"150";"62.5"
"450";"Drew Dollar";"2021";"12";"12_2021";"2021_12";"20";"27";"24";"10";"29";"24";"-31";"26";"57";"0";"0.0";"0";"4";"2.7";"0";"0.0";"150";"49.3"
"451";"Spencer Davis";"2021";"12";"12_2021";"2021_12";"30";"29";"25";"11";"31";"27";"-4";"24";"28";"0";"0.0";"0";"2";"1.3";"0";"0.0";"150";"42.8"
"452";"Ryan Truex";"2021";"12";"12_2021";"2021_12";"19";"28";"26";"15";"30";"26";"-13";"37";"50";"0";"0.0";"0";"1";"0.7";"0";"0.0";"150";"45.8"
"453";"Austin Wayne Self";"2021";"12";"12_2021";"2021_12";"27";"26";"27";"16";"30";"26";"-9";"21";"30";"0";"0.0";"1";"0";"0.0";"0";"0.0";"150";"43.8"
"454";"Dawson Cram";"2021";"12";"12_2021";"2021_12";"31";"30";"28";"22";"34";"28";"-4";"28";"32";"0";"0.0";"0";"0";"0.0";"0";"0.0";"150";"39.5"
"455";"Timmy Hill";"2021";"12";"12_2021";"2021_12";"25";"33";"29";"19";"35";"30";"-7";"21";"28";"0";"0.0";"0";"0";"0.0";"0";"0.0";"150";"36.7"
"456";"Danny Bohn";"2021";"12";"12_2021";"2021_12";"32";"35";"30";"27";"35";"33";"-12";"7";"19";"0";"0.0";"0";"0";"0.0";"0";"0.0";"149";"30.7"
"457";"Cory Roper";"2021";"12";"12_2021";"2021_12";"33";"32";"31";"31";"36";"33";"5";"12";"7";"0";"0.0";"0";"0";"0.0";"0";"0.0";"148";"29.5"
"458";"Kris Wright";"2021";"12";"12_2021";"2021_12";"29";"31";"32";"29";"35";"32";"-4";"11";"15";"0";"0.0";"0";"0";"0.0";"0";"0.0";"148";"29.3"
"459";"Trey Hutchens";"2021";"12";"12_2021";"2021_12";"28";"36";"33";"28";"36";"35";"-9";"1";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"146";"24.8"
"460";"Lawless Alan";"2021";"12";"12_2021";"2021_12";"26";"34";"34";"25";"35";"33";"-9";"11";"20";"0";"0.0";"0";"0";"0.0";"0";"0.0";"142";"31.3"
"461";"Derek Kraus";"2021";"12";"12_2021";"2021_12";"1";"6";"35";"1";"35";"13";"5";"15";"10";"10";"66.7";"12";"99";"90.0";"48";"43.6";"110";"113.9"
"462";"William Byron";"2021";"12";"12_2021";"2021_12";"10";"8";"36";"6";"29";"22";"3";"10";"7";"10";"100.0";"1";"76";"97.4";"0";"0.0";"78";"71.9"
"463";"John Hunter Nemechek";"2021";"13";"13_2021";"2021_13";"7";"1";"1";"1";"15";"6";"10";"25";"15";"22";"88.0";"6";"60";"100.0";"12";"20.0";"60";"127.7"
"464";"Kyle Busch";"2021";"13";"13_2021";"2021_13";"22";"20";"2";"1";"28";"6";"1";"39";"38";"18";"46.2";"13";"51";"85.0";"20";"33.3";"60";"134.6"
"465";"Sheldon Creed";"2021";"13";"13_2021";"2021_13";"10";"21";"3";"1";"22";"4";"-12";"26";"38";"17";"65.4";"11";"57";"95.0";"3";"5.0";"60";"128.3"
"466";"Tyler Ankrum";"2021";"13";"13_2021";"2021_13";"18";"31";"4";"4";"32";"13";"5";"37";"32";"17";"45.9";"0";"41";"68.3";"0";"0.0";"60";"93.5"
"467";"Austin Hill";"2021";"13";"13_2021";"2021_13";"4";"4";"5";"3";"22";"8";"16";"35";"19";"20";"57.1";"1";"58";"96.7";"0";"0.0";"60";"103.6"
"468";"Matt Crafton";"2021";"13";"13_2021";"2021_13";"5";"5";"6";"5";"28";"10";"10";"32";"22";"20";"62.5";"0";"59";"98.3";"0";"0.0";"60";"97.0"
"469";"Todd Gilliland";"2021";"13";"13_2021";"2021_13";"1";"22";"7";"1";"28";"6";"-25";"30";"55";"23";"76.7";"4";"55";"91.7";"4";"6.7";"60";"110.3"
"470";"Zane Smith";"2021";"13";"13_2021";"2021_13";"2";"26";"8";"1";"30";"9";"-1";"38";"39";"19";"50.0";"5";"50";"83.3";"18";"30.0";"60";"112.5"
"471";"Ryan Preece";"2021";"13";"13_2021";"2021_13";"8";"25";"9";"3";"25";"9";"-13";"33";"46";"17";"51.5";"0";"53";"88.3";"0";"0.0";"60";"99.0"
"472";"Derek Kraus";"2021";"13";"13_2021";"2021_13";"24";"30";"10";"4";"32";"15";"-23";"39";"62";"14";"35.9";"0";"30";"50.0";"0";"0.0";"60";"82.8"
"473";"Josh Berry";"2021";"13";"13_2021";"2021_13";"20";"6";"11";"4";"25";"16";"20";"55";"35";"18";"32.7";"0";"22";"36.7";"0";"0.0";"60";"77.8"
"474";"Christian Eckes";"2021";"13";"13_2021";"2021_13";"16";"28";"12";"6";"29";"13";"-14";"32";"46";"18";"56.2";"0";"50";"83.3";"0";"0.0";"60";"84.8"
"475";"Carson Hocevar";"2021";"13";"13_2021";"2021_13";"13";"24";"13";"1";"25";"12";"-15";"39";"54";"17";"43.6";"0";"51";"85.0";"0";"0.0";"60";"87.0"
"476";"Ty Majeski";"2021";"13";"13_2021";"2021_13";"14";"7";"14";"5";"27";"16";"22";"54";"32";"17";"31.5";"0";"17";"28.3";"0";"0.0";"60";"73.3"
"477";"Chase Purdy";"2021";"13";"13_2021";"2021_13";"15";"8";"15";"6";"23";"18";"3";"45";"42";"12";"26.7";"0";"16";"26.7";"0";"0.0";"60";"71.3"
"478";"Tanner Gray";"2021";"13";"13_2021";"2021_13";"17";"23";"16";"3";"27";"14";"-27";"42";"69";"13";"31.0";"0";"34";"56.7";"0";"0.0";"60";"75.8"
"479";"Ben Rhodes";"2021";"13";"13_2021";"2021_13";"3";"2";"17";"1";"31";"12";"12";"37";"25";"15";"40.5";"1";"36";"60.0";"2";"3.3";"60";"82.3"
"480";"Ryan Truex";"2021";"13";"13_2021";"2021_13";"23";"14";"18";"9";"30";"19";"15";"56";"41";"5";"8.9";"0";"19";"31.7";"0";"0.0";"60";"65.3"
"481";"Austin Wayne Self";"2021";"13";"13_2021";"2021_13";"21";"13";"19";"11";"26";"20";"-2";"46";"48";"4";"8.7";"0";"7";"11.7";"0";"0.0";"60";"62.2"
"482";"Lawless Alan";"2021";"13";"13_2021";"2021_13";"29";"15";"20";"15";"29";"24";"9";"30";"21";"1";"3.3";"0";"4";"6.7";"0";"0.0";"60";"54.5"
"483";"Tate Fogleman";"2021";"13";"13_2021";"2021_13";"25";"12";"21";"11";"29";"22";"-2";"39";"41";"3";"7.7";"0";"9";"15.0";"0";"0.0";"60";"57.7"
"484";"Howie DiSavino III";"2021";"13";"13_2021";"2021_13";"33";"16";"22";"16";"37";"27";"15";"28";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"60";"50.3"
"485";"Ray Ciccarelli";"2021";"13";"13_2021";"2021_13";"38";"17";"23";"16";"38";"27";"2";"25";"23";"0";"0.0";"0";"0";"0.0";"0";"0.0";"60";"50.2"
"486";"Tyler Hill";"2021";"13";"13_2021";"2021_13";"30";"19";"24";"19";"33";"28";"14";"27";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"60";"46.8"
"487";"Chandler Smith";"2021";"13";"13_2021";"2021_13";"11";"32";"25";"5";"33";"18";"-23";"44";"67";"20";"45.5";"2";"28";"47.5";"0";"0.0";"59";"79.2"
"488";"Hailie Deegan";"2021";"13";"13_2021";"2021_13";"19";"34";"26";"13";"34";"27";"-18";"21";"39";"1";"4.8";"0";"0";"0.0";"0";"0.0";"59";"52.7"
"489";"Spencer Boyd";"2021";"13";"13_2021";"2021_13";"34";"29";"27";"12";"35";"30";"2";"18";"16";"0";"0.0";"0";"1";"1.7";"0";"0.0";"59";"39.0"
"490";"Josh Reaume";"2021";"13";"13_2021";"2021_13";"35";"27";"28";"20";"36";"31";"4";"21";"17";"0";"0.0";"0";"0";"0.0";"0";"0.0";"59";"37.7"
"491";"Todd Peck";"2021";"13";"13_2021";"2021_13";"32";"18";"29";"1";"32";"28";"14";"21";"7";"0";"0.0";"0";"3";"5.1";"1";"1.7";"59";"39.8"
"492";"Kris Wright";"2021";"13";"13_2021";"2021_13";"26";"10";"30";"9";"30";"21";"-15";"38";"53";"3";"7.9";"0";"7";"11.9";"0";"0.0";"59";"52.2"
"493";"Jennifer Jo Cobb";"2021";"13";"13_2021";"2021_13";"36";"35";"31";"30";"37";"33";"-4";"3";"7";"0";"0.0";"0";"0";"0.0";"0";"0.0";"58";"34.2"
"494";"Norm Benning";"2021";"13";"13_2021";"2021_13";"37";"33";"32";"31";"37";"34";"2";"10";"8";"0";"0.0";"0";"0";"0.0";"0";"0.0";"58";"30.8"
"495";"Stewart Friesen";"2021";"13";"13_2021";"2021_13";"6";"3";"33";"2";"34";"12";"2";"21";"19";"16";"76.2";"0";"50";"86.2";"0";"0.0";"58";"72.0"
"496";"Bryan Dauzat";"2021";"13";"13_2021";"2021_13";"39";"36";"34";"34";"39";"36";"3";"4";"1";"0";"0.0";"0";"0";"0.0";"0";"0.0";"57";"29.5"
"497";"Johnny Sauter";"2021";"13";"13_2021";"2021_13";"12";"37";"35";"12";"38";"37";"3";"3";"0";"0";"0.0";"0";"0";"0.0";"0";"0.0";"55";"31.5"
"498";"Grant Enfinger";"2021";"13";"13_2021";"2021_13";"31";"9";"36";"7";"31";"19";"19";"32";"13";"12";"37.5";"0";"23";"44.2";"0";"0.0";"52";"62.3"
"499";"Bayley Currey";"2021";"13";"13_2021";"2021_13";"27";"11";"37";"8";"33";"25";"-1";"43";"44";"5";"11.6";"0";"9";"23.7";"0";"0.0";"38";"53.8"
"500";"Danny Bohn";"2021";"13";"13_2021";"2021_13";"28";"38";"38";"27";"30";"35";"-1";"3";"4";"0";"0.0";"0";"0";"0.0";"0";"0.0";"17";"33.3"
"501";"Jack Wood";"2021";"13";"13_2021";"2021_13";"9";"39";"39";"9";"9";"39";"0";"0";"0";"0";"0.0";"0";"0";"0.0";"0";"0.0";"0";"26.0"
"502";"Austin Hill";"2021";"14";"14_2021";"2021_14";"13";"13";"1";"1";"20";"8";"10";"48";"38";"43";"89.6";"8";"167";"93.3";"11";"6.1";"179";"114.9"
"503";"Chandler Smith";"2021";"14";"14_2021";"2021_14";"10";"12";"2";"1";"16";"6";"6";"40";"34";"39";"97.5";"15";"179";"100.0";"71";"39.7";"179";"114.8"
"504";"Grant Enfinger";"2021";"14";"14_2021";"2021_14";"26";"5";"3";"2";"33";"10";"23";"54";"31";"28";"51.9";"0";"139";"77.7";"0";"0.0";"179";"96.0"
"505";"Todd Gilliland";"2021";"14";"14_2021";"2021_14";"3";"3";"4";"1";"13";"5";"5";"37";"32";"32";"86.5";"15";"179";"100.0";"61";"34.1";"179";"130.1"
"506";"Derek Kraus";"2021";"14";"14_2021";"2021_14";"1";"1";"5";"1";"34";"11";"9";"47";"38";"25";"53.2";"7";"133";"74.3";"10";"5.6";"179";"112.5"
"507";"Matt Crafton";"2021";"14";"14_2021";"2021_14";"9";"4";"6";"1";"14";"6";"5";"36";"31";"33";"91.7";"3";"179";"100.0";"1";"0.6";"179";"109.8"
"508";"Ben Rhodes";"2021";"14";"14_2021";"2021_14";"18";"10";"7";"7";"34";"18";"-6";"55";"61";"21";"38.2";"1";"74";"41.3";"0";"0.0";"179";"84.0"
"509";"Brian Brown";"2021";"14";"14_2021";"2021_14";"15";"36";"8";"8";"37";"25";"5";"45";"40";"4";"8.9";"0";"13";"7.3";"0";"0.0";"179";"69.5"
"510";"Tate Fogleman";"2021";"14";"14_2021";"2021_14";"28";"25";"9";"16";"40";"25";"-11";"69";"80";"1";"1.4";"0";"22";"12.3";"0";"0.0";"179";"60.7"
"511";"Danny Bohn";"2021";"14";"14_2021";"2021_14";"23";"21";"10";"9";"29";"20";"-4";"59";"63";"4";"6.8";"0";"25";"14.0";"0";"0.0";"179";"72.8"
"512";"John Hunter Nemechek";"2021";"14";"14_2021";"2021_14";"37";"7";"11";"5";"37";"14";"26";"72";"46";"32";"44.4";"0";"124";"69.3";"0";"0.0";"179";"84.0"
"513";"Jake Griffin";"2021";"14";"14_2021";"2021_14";"34";"32";"12";"2";"35";"21";"-5";"61";"66";"15";"24.6";"0";"48";"26.8";"0";"0.0";"179";"65.2"
"514";"Ryan Truex";"2021";"14";"14_2021";"2021_14";"31";"27";"13";"12";"34";"26";"10";"51";"41";"4";"7.8";"0";"2";"1.1";"0";"0.0";"179";"58.5"
"515";"Zane Smith";"2021";"14";"14_2021";"2021_14";"14";"16";"14";"5";"30";"15";"-1";"71";"72";"30";"42.3";"1";"95";"53.1";"0";"0.0";"179";"77.7"
"516";"Chris Windom";"2021";"14";"14_2021";"2021_14";"32";"19";"15";"14";"39";"27";"11";"49";"38";"4";"8.2";"0";"1";"0.6";"0";"0.0";"179";"57.7"
"517";"Carson Hocevar";"2021";"14";"14_2021";"2021_14";"5";"2";"16";"1";"15";"3";"-9";"24";"33";"23";"95.8";"15";"178";"99.4";"17";"9.5";"179";"118.3"
"518";"Tyler Ankrum";"2021";"14";"14_2021";"2021_14";"2";"23";"17";"2";"25";"12";"-7";"41";"48";"25";"61.0";"0";"129";"72.1";"0";"0.0";"179";"83.3"
"519";"Devon Rouse";"2021";"14";"14_2021";"2021_14";"39";"35";"18";"16";"40";"32";"16";"25";"9";"0";"0.0";"0";"0";"0.0";"0";"0.0";"179";"41.3"
"520";"Norm Benning";"2021";"14";"14_2021";"2021_14";"36";"34";"19";"18";"39";"32";"-8";"18";"26";"0";"0.0";"0";"0";"0.0";"0";"0.0";"179";"39.3"
"521";"Johnny Sauter";"2021";"14";"14_2021";"2021_14";"6";"28";"20";"1";"34";"23";"2";"58";"56";"7";"12.1";"3";"26";"14.5";"8";"4.5";"179";"64.8"
"522";"Hailie Deegan";"2021";"14";"14_2021";"2021_14";"4";"22";"21";"4";"29";"18";"-25";"51";"76";"11";"21.6";"0";"40";"22.3";"0";"0.0";"179";"63.5"
"523";"Cody Erickson";"2021";"14";"14_2021";"2021_14";"24";"29";"22";"14";"40";"28";"11";"59";"48";"2";"3.4";"1";"4";"2.3";"0";"0.0";"177";"48.9"
"524";"Kyle Strickler";"2021";"14";"14_2021";"2021_14";"8";"20";"23";"7";"25";"17";"-14";"46";"60";"18";"39.1";"1";"76";"42.9";"0";"0.0";"177";"66.4"
"525";"Andrew Gordon";"2021";"14";"14_2021";"2021_14";"29";"37";"24";"22";"37";"33";"-7";"27";"34";"0";"0.0";"0";"0";"0.0";"0";"0.0";"177";"38.3"
"526";"Jennifer Jo Cobb";"2021";"14";"14_2021";"2021_14";"40";"38";"25";"24";"40";"36";"-8";"3";"11";"0";"0.0";"0";"0";"0.0";"0";"0.0";"176";"31.5"
"527";"Jessica Friesen";"2021";"14";"14_2021";"2021_14";"25";"39";"26";"25";"40";"35";"-12";"8";"20";"0";"0.0";"0";"0";"0.0";"0";"0.0";"175";"41.5"
"528";"Stewart Friesen";"2021";"14";"14_2021";"2021_14";"19";"18";"27";"5";"31";"15";"4";"64";"60";"26";"40.6";"0";"95";"55.9";"0";"0.0";"170";"72.5"
"529";"Josh Berry";"2021";"14";"14_2021";"2021_14";"11";"8";"28";"2";"24";"11";"2";"50";"48";"39";"78.0";"2";"131";"80.4";"0";"0.0";"163";"85.1"
"530";"Parker Price-Miller";"2021";"14";"14_2021";"2021_14";"7";"24";"29";"7";"38";"31";"-23";"26";"49";"1";"3.8";"0";"6";"3.8";"0";"0.0";"160";"48.8"
"531";"Austin Wayne Self";"2021";"14";"14_2021";"2021_14";"21";"11";"30";"7";"23";"16";"-3";"42";"45";"26";"61.9";"0";"116";"73.0";"0";"0.0";"159";"70.7"
"532";"Tanner Gray";"2021";"14";"14_2021";"2021_14";"27";"26";"31";"8";"31";"24";"10";"56";"46";"5";"8.9";"0";"19";"12.4";"0";"0.0";"153";"52.0"
"533";"Donny Schatz";"2021";"14";"14_2021";"2021_14";"22";"9";"32";"2";"22";"16";"15";"68";"53";"35";"51.5";"1";"112";"73.2";"0";"0.0";"153";"73.1"
"534";"Chase Purdy";"2021";"14";"14_2021";"2021_14";"30";"14";"33";"13";"32";"22";"7";"70";"63";"4";"5.7";"3";"20";"13.1";"0";"0.0";"153";"59.0"
"535";"Codie Rohrbaugh";"2021";"14";"14_2021";"2021_14";"38";"33";"34";"20";"38";"31";"4";"36";"32";"0";"0.0";"0";"0";"0.0";"0";"0.0";"153";"32.7"
"536";"Sheldon Creed";"2021";"14";"14_2021";"2021_14";"16";"15";"35";"3";"30";"13";"-15";"58";"73";"41";"70.7";"0";"141";"92.2";"0";"0.0";"153";"81.7"
"537";"Chase Briscoe";"2021";"14";"14_2021";"2021_14";"12";"17";"36";"4";"30";"17";"2";"47";"45";"28";"59.6";"2";"80";"52.3";"0";"0.0";"153";"64.8"
"538";"Jett Noland";"2021";"14";"14_2021";"2021_14";"33";"31";"37";"22";"38";"32";"-6";"28";"34";"0";"0.0";"0";"0";"0.0";"0";"0.0";"151";"35.0"
"539";"Brett Moffitt";"2021";"14";"14_2021";"2021_14";"17";"6";"38";"3";"30";"14";"12";"44";"32";"33";"75.0";"6";"132";"95.0";"0";"0.0";"139";"90.2"
"540";"Jack Wood";"2021";"14";"14_2021";"2021_14";"20";"30";"39";"19";"33";"34";"-10";"27";"37";"0";"0.0";"0";"0";"0.0";"0";"0.0";"91";"34.8"
"541";"Morgan Alexander";"2021";"14";"14_2021";"2021_14";"35";"40";"40";"34";"39";"39";"-2";"13";"15";"0";"0.0";"0";"0";"0.0";"0";"0.0";"63";"25.3"
"542";"Austin Hill";"2021";"15";"15_2021";"2021_15";"1";"1";"1";"1";"20";"3";"-16";"12";"28";"8";"66.7";"11";"57";"93.4";"35";"57.4";"61";"146.0"
"543";"John Hunter Nemechek";"2021";"15";"15_2021";"2021_15";"6";"5";"2";"1";"22";"6";"-12";"34";"46";"18";"52.9";"3";"57";"93.4";"2";"3.3";"61";"119.2"
"544";"Sheldon Creed";"2021";"15";"15_2021";"2021_15";"19";"9";"3";"2";"22";"5";"24";"39";"15";"26";"66.7";"4";"60";"98.4";"0";"0.0";"61";"114.1"
"545";"Todd Gilliland";"2021";"15";"15_2021";"2021_15";"2";"11";"4";"1";"15";"6";"7";"20";"13";"13";"65.0";"10";"61";"100.0";"18";"29.5";"61";"118.7"
"546";"Parker Kligerman";"2021";"15";"15_2021";"2021_15";"38";"6";"5";"4";"38";"11";"12";"50";"38";"16";"32.0";"2";"43";"70.5";"0";"0.0";"61";"98.2"
"547";"Zane Smith";"2021";"15";"15_2021";"2021_15";"8";"3";"6";"1";"24";"6";"-16";"42";"58";"12";"28.6";"2";"54";"88.5";"4";"6.6";"61";"107.8"
"548";"Tyler Ankrum";"2021";"15";"15_2021";"2021_15";"10";"7";"7";"5";"40";"14";"-20";"54";"74";"16";"29.6";"1";"40";"65.6";"0";"0.0";"61";"91.6"
"549";"Paul Menard";"2021";"15";"15_2021";"2021_15";"39";"17";"8";"4";"39";"15";"46";"68";"22";"16";"23.5";"3";"37";"60.7";"0";"0.0";"61";"87.2"
"550";"Sam Mayer";"2021";"15";"15_2021";"2021_15";"40";"2";"9";"2";"40";"9";"5";"66";"61";"24";"36.4";"2";"55";"90.2";"0";"0.0";"61";"101.8"
"551";"Carson Hocevar";"2021";"15";"15_2021";"2021_15";"9";"4";"10";"1";"20";"7";"-19";"33";"52";"14";"42.4";"1";"56";"91.8";"1";"1.6";"61";"99.2"
"552";"Josh Berry";"2021";"15";"15_2021";"2021_15";"21";"12";"11";"4";"23";"12";"15";"40";"25";"20";"50.0";"1";"57";"93.4";"0";"0.0";"61";"90.6"
"553";"Kaz Grala";"2021";"15";"15_2021";"2021_15";"23";"15";"12";"6";"40";"22";"-3";"48";"51";"12";"25.0";"0";"27";"44.3";"0";"0.0";"61";"83.7"
"554";"Christian Eckes";"2021";"15";"15_2021";"2021_15";"15";"18";"13";"6";"32";"15";"6";"53";"47";"12";"22.6";"0";"32";"52.5";"0";"0.0";"61";"76.5"
"555";"Tanner Gray";"2021";"15";"15_2021";"2021_15";"22";"27";"14";"8";"32";"19";"19";"67";"48";"8";"11.9";"0";"19";"31.1";"0";"0.0";"61";"69.0"
"556";"Ben Rhodes";"2021";"15";"15_2021";"2021_15";"5";"16";"15";"4";"39";"19";"2";"76";"74";"11";"14.5";"1";"22";"36.1";"0";"0.0";"61";"72.1"
"557";"Austin Wayne Self";"2021";"15";"15_2021";"2021_15";"20";"13";"16";"4";"24";"13";"11";"40";"29";"19";"47.5";"0";"34";"55.7";"0";"0.0";"61";"80.8"
"558";"Ryan Truex";"2021";"15";"15_2021";"2021_15";"12";"20";"17";"8";"28";"17";"6";"51";"45";"10";"19.6";"0";"13";"21.3";"0";"0.0";"61";"70.7"
"559";"Chandler Smith";"2021";"15";"15_2021";"2021_15";"3";"33";"18";"3";"37";"29";"-7";"31";"38";"0";"0.0";"0";"0";"0.0";"0";"0.0";"61";"54.0"
"560";"Corey Heim";"2021";"15";"15_2021";"2021_15";"16";"10";"19";"8";"35";"18";"-40";"54";"94";"12";"22.2";"0";"34";"55.7";"0";"0.0";"61";"75.5"
"561";"Hailie Deegan";"2021";"15";"15_2021";"2021_15";"18";"31";"20";"10";"33";"23";"-5";"56";"61";"4";"7.1";"0";"9";"14.8";"0";"0.0";"61";"56.8"
"562";"Stewart Friesen";"2021";"15";"15_2021";"2021_15";"17";"19";"21";"3";"29";"16";"21";"56";"35";"14";"25.0";"0";"29";"47.5";"0";"0.0";"61";"73.3"
"563";"Derek Kraus";"2021";"15";"15_2021";"2021_15";"7";"32";"22";"3";"32";"19";"-2";"47";"49";"19";"40.4";"0";"26";"42.6";"0";"0.0";"61";"66.8"
"564";"Matt Crafton";"2021";"15";"15_2021";"2021_15";"4";"34";"23";"3";"34";"25";"-22";"11";"33";"1";"9.1";"0";"15";"24.6";"0";"0.0";"61";"89.3"
"565";"Johnny Sauter";"2021";"15";"15_2021";"2021_15";"14";"21";"24";"14";"36";"24";"-22";"45";"67";"2";"4.4";"0";"0";"0.0";"0";"0.0";"61";"56.8"
"566";"Timmy Hill";"2021";"15";"15_2021";"2021_15";"36";"22";"25";"9";"36";"20";"24";"62";"38";"5";"8.1";"0";"14";"23.0";"0";"0.0";"61";"57.5"
"567";"Jack Wood";"2021";"15";"15_2021";"2021_15";"27";"23";"26";"1";"30";"22";"-11";"45";"56";"5";"11.1";"0";"14";"23.0";"1";"1.6";"61";"55.2"
"568";"Tate Fogleman";"2021";"15";"15_2021";"2021_15";"13";"25";"27";"8";"33";"25";"-2";"47";"49";"3";"6.4";"0";"2";"3.3";"0";"0.0";"61";"47.8"
"569";"A.J. Allmendinger";"2021";"15";"15_2021";"2021_15";"25";"8";"28";"1";"29";"14";"53";"63";"10";"20";"31.7";"5";"35";"57.4";"0";"0.0";"61";"84.9"
"570";"Danny Bohn";"2021";"15";"15_2021";"2021_15";"11";"24";"29";"11";"29";"24";"-18";"45";"63";"2";"4.4";"0";"0";"0.0";"0";"0.0";"61";"48.2"
"571";"Bobby Reuse";"2021";"15";"15_2021";"2021_15";"35";"28";"30";"15";"36";"29";"-11";"34";"45";"1";"2.9";"0";"0";"0.0";"0";"0.0";"61";"41.3"
"572";"Roger Reuse";"2021";"15";"15_2021";"2021_15";"37";"30";"31";"25";"38";"31";"8";"32";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"60";"36.3"
"573";"Josh Reaume";"2021";"15";"15_2021";"2021_15";"33";"29";"32";"23";"37";"31";"8";"34";"26";"0";"0.0";"0";"0";"0.0";"0";"0.0";"60";"38.7"
"574";"Lawless Alan";"2021";"15";"15_2021";"2021_15";"24";"26";"33";"18";"34";"26";"3";"43";"40";"0";"0.0";"0";"0";"0.0";"0";"0.0";"60";"43.5"
"575";"Spencer Boyd";"2021";"15";"15_2021";"2021_15";"34";"35";"34";"26";"37";"33";"-7";"19";"26";"0";"0.0";"0";"0";"0.0";"0";"0.0";"59";"33.8"
"576";"Chad Chastain";"2021";"15";"15_2021";"2021_15";"31";"36";"35";"23";"39";"35";"18";"24";"6";"0";"0.0";"0";"0";"0.0";"0";"0.0";"58";"33.3"
"577";"Taylor Gray";"2021";"15";"15_2021";"2021_15";"32";"14";"36";"9";"36";"26";"-29";"32";"61";"3";"9.4";"0";"13";"24.5";"0";"0.0";"53";"51.5"
"578";"Jennifer Jo Cobb";"2021";"15";"15_2021";"2021_15";"28";"37";"37";"28";"40";"37";"-12";"9";"21";"0";"0.0";"0";"0";"0.0";"0";"0.0";"45";"25.8"
"579";"Norm Benning";"2021";"15";"15_2021";"2021_15";"26";"38";"38";"26";"39";"38";"-1";"11";"12";"0";"0.0";"0";"0";"0.0";"0";"0.0";"40";"26.7"
"580";"Grant Enfinger";"2021";"15";"15_2021";"2021_15";"30";"39";"39";"26";"35";"38";"-8";"13";"21";"0";"0.0";"0";"0";"0.0";"0";"0.0";"8";"25.8"
