"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"814";"Kyle Larson";"2021";"22";"22_2021";"2021_22";"10";"6";"7";"3";"22";"8";"0";"53";"53";"36";"67.9";"12";"274";"93.5";"0";"0.0";"293";"98.0"
"815";"Ross Chastain";"2021";"22";"22_2021";"2021_22";"20";"8";"8";"1";"20";"9";"2";"40";"38";"30";"75.0";"0";"288";"98.3";"3";"1.0";"293";"94.2"
"816";"Alex Bowman";"2021";"22";"22_2021";"2021_22";"5";"12";"9";"3";"31";"11";"6";"53";"47";"41";"77.4";"1";"277";"94.5";"0";"0.0";"293";"84.9"
"817";"Denny Hamlin";"2021";"22";"22_2021";"2021_22";"6";"3";"10";"1";"26";"11";"22";"57";"35";"26";"45.6";"24";"210";"71.7";"1";"0.3";"293";"92.5"
"818";"Matt DiBenedetto";"2021";"22";"22_2021";"2021_22";"14";"13";"11";"1";"16";"10";"-2";"56";"58";"49";"87.5";"9";"292";"99.7";"20";"6.8";"293";"87.5"
"819";"Martin Truex, Jr.";"2021";"22";"22_2021";"2021_22";"2";"20";"12";"2";"37";"20";"28";"73";"45";"14";"19.2";"1";"37";"12.6";"0";"0.0";"293";"76.6"
"820";"Tyler Reddick";"2021";"22";"22_2021";"2021_22";"8";"9";"13";"2";"21";"8";"-3";"43";"46";"38";"88.4";"5";"290";"99.0";"0";"0.0";"293";"91.5"
"821";"Cole Custer";"2021";"22";"22_2021";"2021_22";"21";"14";"14";"9";"23";"15";"-6";"51";"57";"36";"70.6";"0";"203";"69.3";"0";"0.0";"293";"76.3"
"822";"Ricky Stenhouse, Jr.";"2021";"22";"22_2021";"2021_22";"29";"16";"15";"11";"29";"16";"12";"69";"57";"16";"23.2";"2";"128";"43.7";"0";"0.0";"293";"74.3"
"823";"Kurt Busch";"2021";"22";"22_2021";"2021_22";"4";"11";"16";"1";"23";"11";"-17";"25";"42";"13";"52.0";"1";"244";"83.6";"2";"0.7";"292";"75.4"
"824";"Austin Dillon";"2021";"22";"22_2021";"2021_22";"13";"28";"17";"9";"30";"20";"0";"42";"42";"8";"19.0";"0";"80";"27.4";"0";"0.0";"292";"68.8"
"825";"Chase Elliott";"2021";"22";"22_2021";"2021_22";"3";"7";"18";"1";"28";"8";"-2";"48";"50";"28";"58.3";"14";"221";"75.7";"53";"18.2";"292";"97.3"
"826";"Erik Jones";"2021";"22";"22_2021";"2021_22";"24";"22";"19";"7";"27";"20";"-12";"66";"78";"6";"9.1";"0";"23";"7.9";"0";"0.0";"292";"62.0"
"827";"Daniel Suarez";"2021";"22";"22_2021";"2021_22";"31";"17";"20";"12";"31";"21";"10";"61";"51";"3";"4.9";"0";"8";"2.7";"0";"0.0";"292";"59.2"
"828";"William Byron";"2021";"22";"22_2021";"2021_22";"16";"15";"21";"2";"25";"15";"7";"74";"67";"37";"50.0";"2";"172";"58.9";"0";"0.0";"292";"67.3"
"829";"Ryan Preece";"2021";"22";"22_2021";"2021_22";"25";"26";"22";"16";"34";"24";"11";"73";"62";"0";"0.0";"0";"0";"0.0";"0";"0.0";"292";"53.0"
"830";"Corey LaJoie";"2021";"22";"22_2021";"2021_22";"26";"21";"23";"4";"34";"24";"-7";"77";"84";"8";"10.4";"0";"12";"4.1";"0";"0.0";"292";"50.7"
"831";"Ryan Newman";"2021";"22";"22_2021";"2021_22";"28";"18";"24";"13";"29";"22";"-9";"60";"69";"0";"0.0";"0";"2";"0.7";"0";"0.0";"292";"54.7"
"832";"Michael McDowell";"2021";"22";"22_2021";"2021_22";"23";"23";"25";"12";"29";"24";"-18";"49";"67";"1";"2.0";"0";"12";"4.1";"0";"0.0";"292";"47.0"
"833";"Bubba Wallace";"2021";"22";"22_2021";"2021_22";"18";"27";"26";"3";"34";"22";"12";"77";"65";"10";"13.0";"3";"28";"9.6";"0";"0.0";"292";"52.0"
"834";"Chase Briscoe";"2021";"22";"22_2021";"2021_22";"19";"24";"27";"5";"32";"23";"-3";"74";"77";"7";"9.5";"0";"22";"7.6";"0";"0.0";"291";"49.0"
"835";"Justin Haley";"2021";"22";"22_2021";"2021_22";"30";"19";"28";"12";"33";"26";"-21";"50";"71";"3";"6.0";"0";"3";"1.0";"0";"0.0";"291";"42.3"
"836";"Chris Buescher";"2021";"22";"22_2021";"2021_22";"17";"30";"29";"12";"30";"24";"-2";"43";"45";"4";"9.3";"4";"31";"10.7";"0";"0.0";"290";"54.8"
"837";"B.J. McLeod";"2021";"22";"22_2021";"2021_22";"32";"29";"30";"19";"37";"30";"-10";"7";"17";"0";"0.0";"0";"0";"0.0";"0";"0.0";"288";"39.0"
"838";"Cody Ware";"2021";"22";"22_2021";"2021_22";"34";"33";"31";"20";"36";"33";"-8";"8";"16";"0";"0.0";"0";"0";"0.0";"0";"0.0";"285";"32.2"
"839";"Anthony Alfredo";"2021";"22";"22_2021";"2021_22";"27";"32";"32";"23";"36";"32";"0";"13";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"285";"34.8"
"840";"Garrett Smithley";"2021";"22";"22_2021";"2021_22";"33";"34";"33";"25";"35";"33";"-12";"5";"17";"0";"0.0";"0";"0";"0.0";"0";"0.0";"283";"29.8"
"841";"Josh Bilicki";"2021";"22";"22_2021";"2021_22";"35";"31";"34";"20";"35";"31";"-6";"16";"22";"0";"0.0";"0";"0";"0.0";"0";"0.0";"280";"33.3"
"842";"Quin Houff";"2021";"22";"22_2021";"2021_22";"36";"35";"35";"19";"36";"33";"-17";"6";"23";"0";"0.0";"0";"0";"0.0";"0";"0.0";"187";"30.8"
"843";"James Davison";"2021";"22";"22_2021";"2021_22";"37";"36";"36";"21";"37";"36";"-12";"7";"19";"0";"0.0";"0";"0";"0.0";"0";"0.0";"40";"23.7"
"844";"Kyle Busch";"2021";"22";"22_2021";"2021_22";"1";"37";"37";"1";"36";"36";"0";"0";"0";"0";"0.0";"4";"8";"100.0";"6";"75.0";"8";"43.7"
"845";"Kyle Larson";"2021";"23";"23_2021";"2021_23";"4";"3";"1";"1";"24";"4";"19";"41";"22";"29";"70.7";"19";"88";"97.8";"27";"30.0";"90";"136.6"
"846";"Chase Elliott";"2021";"23";"23_2021";"2021_23";"11";"18";"2";"2";"36";"15";"36";"76";"40";"26";"34.2";"22";"49";"54.4";"0";"0.0";"90";"106.5"
"847";"Martin Truex, Jr.";"2021";"23";"23_2021";"2021_23";"9";"1";"3";"1";"24";"4";"-17";"38";"55";"17";"44.7";"11";"86";"95.6";"34";"37.8";"90";"131.2"
"848";"Kyle Busch";"2021";"23";"23_2021";"2021_23";"20";"7";"4";"2";"21";"9";"26";"60";"34";"33";"55.0";"0";"80";"88.9";"0";"0.0";"90";"109.2"
"849";"Denny Hamlin";"2021";"23";"23_2021";"2021_23";"6";"16";"5";"1";"30";"8";"27";"54";"27";"31";"57.4";"14";"79";"87.8";"6";"6.7";"90";"115.8"
"850";"William Byron";"2021";"23";"23_2021";"2021_23";"15";"8";"6";"4";"32";"9";"20";"50";"30";"25";"50.0";"1";"76";"84.4";"0";"0.0";"90";"104.4"
"851";"Christopher Bell";"2021";"23";"23_2021";"2021_23";"7";"2";"7";"2";"29";"10";"0";"62";"62";"21";"33.9";"6";"65";"72.2";"0";"0.0";"90";"100.7"
"852";"Kevin Harvick";"2021";"23";"23_2021";"2021_23";"5";"5";"8";"2";"33";"8";"-29";"50";"79";"12";"24.0";"1";"82";"91.1";"0";"0.0";"90";"99.6"
"853";"Chase Briscoe";"2021";"23";"23_2021";"2021_23";"27";"6";"9";"2";"34";"12";"-5";"57";"62";"12";"21.1";"0";"66";"73.3";"0";"0.0";"90";"88.2"
"854";"Tyler Reddick";"2021";"23";"23_2021";"2021_23";"13";"22";"10";"4";"31";"13";"17";"56";"39";"19";"33.9";"1";"52";"57.8";"0";"0.0";"90";"87.2"
"855";"Matt DiBenedetto";"2021";"23";"23_2021";"2021_23";"14";"10";"11";"5";"31";"12";"-22";"50";"72";"16";"32.0";"1";"79";"87.8";"0";"0.0";"90";"91.1"
"856";"Ross Chastain";"2021";"23";"23_2021";"2021_23";"12";"4";"12";"4";"34";"10";"-20";"49";"69";"16";"32.7";"0";"78";"86.7";"0";"0.0";"90";"90.8"
"857";"Kurt Busch";"2021";"23";"23_2021";"2021_23";"17";"21";"13";"1";"26";"15";"16";"62";"46";"19";"30.6";"0";"49";"54.4";"2";"2.2";"90";"79.8"
"858";"Ryan Blaney";"2021";"23";"23_2021";"2021_23";"3";"14";"14";"3";"36";"15";"-16";"61";"77";"14";"23.0";"0";"62";"68.9";"0";"0.0";"90";"80.5"
"859";"Austin Dillon";"2021";"23";"23_2021";"2021_23";"16";"11";"15";"5";"29";"16";"8";"50";"42";"14";"28.0";"0";"41";"45.6";"0";"0.0";"90";"75.3"
"860";"Aric Almirola";"2021";"23";"23_2021";"2021_23";"8";"13";"16";"8";"36";"16";"-33";"40";"73";"6";"15.0";"0";"52";"57.8";"0";"0.0";"90";"70.0"
"861";"Chris Buescher";"2021";"23";"23_2021";"2021_23";"24";"19";"17";"6";"28";"21";"6";"57";"51";"9";"15.8";"0";"10";"11.1";"0";"0.0";"90";"61.7"
"862";"Cole Custer";"2021";"23";"23_2021";"2021_23";"19";"29";"18";"4";"34";"18";"-9";"55";"64";"9";"16.4";"0";"28";"31.1";"0";"0.0";"90";"64.3"
"863";"Ricky Stenhouse, Jr.";"2021";"23";"23_2021";"2021_23";"18";"23";"19";"1";"32";"17";"2";"55";"53";"6";"10.9";"0";"28";"31.1";"1";"1.1";"90";"64.5"
"864";"Alex Bowman";"2021";"23";"23_2021";"2021_23";"10";"25";"20";"6";"33";"18";"9";"52";"43";"8";"15.4";"0";"22";"24.4";"0";"0.0";"90";"64.0"
"865";"Michael McDowell";"2021";"23";"23_2021";"2021_23";"25";"17";"21";"10";"34";"23";"14";"61";"47";"0";"0.0";"0";"1";"1.1";"0";"0.0";"90";"53.3"
"866";"Joey Logano";"2021";"23";"23_2021";"2021_23";"2";"9";"22";"1";"36";"15";"-9";"28";"37";"13";"46.4";"2";"53";"58.9";"11";"12.2";"90";"74.5"
"867";"Bubba Wallace";"2021";"23";"23_2021";"2021_23";"26";"24";"23";"9";"35";"24";"-33";"52";"85";"6";"11.5";"0";"17";"18.9";"0";"0.0";"90";"48.7"
"868";"Corey LaJoie";"2021";"23";"23_2021";"2021_23";"29";"28";"24";"3";"36";"23";"-26";"53";"79";"9";"17.0";"0";"17";"18.9";"0";"0.0";"90";"52.5"
"869";"Ryan Newman";"2021";"23";"23_2021";"2021_23";"28";"12";"25";"11";"37";"21";"-36";"43";"79";"6";"14.0";"0";"23";"25.8";"0";"0.0";"89";"52.2"
"870";"Anthony Alfredo";"2021";"23";"23_2021";"2021_23";"31";"27";"26";"12";"37";"28";"-38";"48";"86";"2";"4.2";"0";"2";"2.2";"0";"0.0";"89";"39.3"
"871";"Erik Jones";"2021";"23";"23_2021";"2021_23";"22";"30";"27";"6";"36";"23";"18";"67";"49";"6";"9.0";"0";"10";"11.2";"0";"0.0";"89";"45.8"
"872";"Ryan Preece";"2021";"23";"23_2021";"2021_23";"23";"20";"28";"13";"35";"25";"4";"63";"59";"2";"3.2";"0";"4";"4.5";"0";"0.0";"89";"50.0"
"873";"Justin Haley";"2021";"23";"23_2021";"2021_23";"30";"31";"29";"6";"36";"26";"8";"58";"50";"10";"17.2";"0";"12";"13.5";"0";"0.0";"89";"39.0"
"874";"Kyle Tilley";"2021";"23";"23_2021";"2021_23";"33";"36";"30";"19";"37";"33";"17";"63";"46";"0";"0.0";"0";"0";"0.0";"0";"0.0";"89";"29.7"
"875";"Daniel Suarez";"2021";"23";"23_2021";"2021_23";"21";"26";"31";"3";"36";"26";"-11";"56";"67";"8";"14.3";"0";"6";"6.8";"0";"0.0";"88";"49.5"
"876";"Quin Houff";"2021";"23";"23_2021";"2021_23";"35";"35";"32";"20";"37";"32";"15";"56";"41";"0";"0.0";"0";"0";"0.0";"0";"0.0";"88";"27.2"
"877";"Josh Bilicki";"2021";"23";"23_2021";"2021_23";"34";"33";"33";"14";"35";"30";"12";"61";"49";"0";"0.0";"0";"1";"1.1";"0";"0.0";"88";"32.2"
"878";"R.C. Enerson";"2021";"23";"23_2021";"2021_23";"37";"34";"34";"9";"37";"31";"19";"68";"49";"6";"8.8";"0";"4";"4.5";"0";"0.0";"88";"31.2"
"879";"Brad Keselowski";"2021";"23";"23_2021";"2021_23";"1";"15";"35";"1";"37";"24";"-15";"46";"61";"10";"21.7";"0";"27";"31.0";"9";"10.3";"87";"55.7"
"880";"Garrett Smithley";"2021";"23";"23_2021";"2021_23";"32";"32";"36";"17";"36";"32";"11";"49";"38";"0";"0.0";"0";"0";"0.0";"0";"0.0";"87";"26.3"
"881";"James Davison";"2021";"23";"23_2021";"2021_23";"36";"37";"37";"12";"37";"35";"15";"26";"11";"0";"0.0";"0";"1";"2.4";"0";"0.0";"41";"30.3"
"882";"A.J. Allmendinger";"2021";"24";"24_2021";"2021_24";"8";"20";"1";"1";"36";"12";"0";"116";"116";"27";"23.3";"3";"62";"65.3";"2";"2.1";"95";"103.0"
"883";"Ryan Blaney";"2021";"24";"24_2021";"2021_24";"16";"14";"2";"2";"30";"13";"-11";"95";"106";"31";"32.6";"0";"77";"81.1";"0";"0.0";"95";"90.0"
"884";"Kyle Larson";"2021";"24";"24_2021";"2021_24";"4";"1";"3";"1";"15";"4";"-10";"54";"64";"34";"63.0";"19";"95";"100.0";"28";"29.5";"95";"127.7"
"885";"Chase Elliott";"2021";"24";"24_2021";"2021_24";"3";"3";"4";"1";"23";"5";"-6";"80";"86";"35";"43.8";"4";"92";"96.8";"14";"14.7";"95";"115.8"
"886";"Matt DiBenedetto";"2021";"24";"24_2021";"2021_24";"15";"25";"5";"1";"38";"14";"20";"101";"81";"29";"28.7";"0";"61";"64.2";"1";"1.1";"95";"82.2"
"887";"Kurt Busch";"2021";"24";"24_2021";"2021_24";"20";"16";"6";"1";"39";"16";"-1";"126";"127";"22";"17.5";"2";"47";"49.5";"0";"0.0";"95";"82.0"
"888";"Erik Jones";"2021";"24";"24_2021";"2021_24";"28";"24";"7";"4";"38";"24";"25";"106";"81";"11";"10.4";"0";"10";"10.5";"0";"0.0";"95";"59.8"
"889";"Justin Haley";"2021";"24";"24_2021";"2021_24";"29";"31";"8";"6";"36";"22";"60";"142";"82";"20";"14.1";"0";"31";"32.6";"0";"0.0";"95";"64.5"
"890";"Austin Cindric";"2021";"24";"24_2021";"2021_24";"13";"13";"9";"8";"38";"22";"-23";"115";"138";"12";"10.4";"3";"23";"24.2";"0";"0.0";"95";"65.7"
"891";"Ryan Newman";"2021";"24";"24_2021";"2021_24";"32";"37";"10";"10";"39";"30";"-28";"62";"90";"4";"6.5";"0";"5";"5.3";"0";"0.0";"95";"54.0"
"892";"Ricky Stenhouse, Jr.";"2021";"24";"24_2021";"2021_24";"22";"29";"11";"4";"37";"21";"38";"136";"98";"19";"14.0";"0";"22";"23.2";"0";"0.0";"95";"66.8"
"893";"Chris Buescher";"2021";"24";"24_2021";"2021_24";"19";"23";"12";"7";"34";"22";"-28";"92";"120";"10";"10.9";"0";"9";"9.5";"0";"0.0";"95";"63.5"
"894";"Bubba Wallace";"2021";"24";"24_2021";"2021_24";"27";"12";"13";"2";"37";"19";"-34";"89";"123";"17";"19.1";"0";"30";"31.6";"0";"0.0";"95";"66.3"
"895";"Kevin Harvick";"2021";"24";"24_2021";"2021_24";"25";"15";"14";"11";"33";"21";"-9";"102";"111";"10";"9.8";"0";"23";"24.2";"0";"0.0";"95";"65.5"
"896";"Martin Truex, Jr.";"2021";"24";"24_2021";"2021_24";"6";"4";"15";"4";"39";"18";"-22";"128";"150";"25";"19.5";"5";"46";"48.4";"0";"0.0";"95";"77.7"
"897";"Corey LaJoie";"2021";"24";"24_2021";"2021_24";"26";"27";"16";"7";"39";"25";"24";"108";"84";"4";"3.7";"0";"6";"6.3";"0";"0.0";"95";"52.0"
"898";"Alex Bowman";"2021";"24";"24_2021";"2021_24";"24";"11";"17";"7";"32";"16";"-22";"96";"118";"20";"20.8";"0";"55";"57.9";"0";"0.0";"95";"75.3"
"899";"Josh Bilicki";"2021";"24";"24_2021";"2021_24";"36";"28";"18";"10";"36";"27";"39";"115";"76";"3";"2.6";"0";"8";"8.4";"0";"0.0";"95";"47.5"
"900";"Aric Almirola";"2021";"24";"24_2021";"2021_24";"18";"38";"19";"18";"39";"33";"-33";"50";"83";"0";"0.0";"0";"0";"0.0";"0";"0.0";"95";"58.5"
"901";"Kyle Busch";"2021";"24";"24_2021";"2021_24";"21";"5";"20";"3";"28";"11";"1";"89";"88";"29";"32.6";"2";"72";"75.8";"0";"0.0";"95";"86.8"
"902";"Tyler Reddick";"2021";"24";"24_2021";"2021_24";"11";"21";"21";"1";"30";"16";"46";"107";"61";"25";"23.4";"0";"43";"45.3";"6";"6.3";"95";"77.1"
"903";"Quin Houff";"2021";"24";"24_2021";"2021_24";"38";"32";"22";"10";"38";"30";"14";"120";"106";"2";"1.7";"0";"1";"1.1";"0";"0.0";"95";"40.2"
"904";"Denny Hamlin";"2021";"24";"24_2021";"2021_24";"14";"9";"23";"1";"29";"8";"-36";"74";"110";"31";"41.9";"8";"83";"87.4";"27";"28.4";"95";"96.5"
"905";"Brad Keselowski";"2021";"24";"24_2021";"2021_24";"31";"35";"24";"1";"39";"26";"-17";"97";"114";"8";"8.2";"0";"17";"17.9";"2";"2.1";"95";"47.7"
"906";"Cole Custer";"2021";"24";"24_2021";"2021_24";"10";"8";"25";"4";"26";"10";"-24";"81";"105";"29";"35.8";"1";"79";"84.0";"0";"0.0";"94";"87.4"
"907";"Chase Briscoe";"2021";"24";"24_2021";"2021_24";"2";"6";"26";"1";"34";"10";"-65";"86";"151";"22";"25.6";"8";"70";"74.5";"12";"12.8";"94";"81.3"
"908";"Timmy Hill";"2021";"24";"24_2021";"2021_24";"40";"34";"27";"25";"40";"35";"14";"79";"65";"0";"0.0";"0";"0";"0.0";"0";"0.0";"94";"31.5"
"909";"Garrett Smithley";"2021";"24";"24_2021";"2021_24";"39";"33";"28";"18";"39";"33";"4";"105";"101";"2";"1.9";"0";"0";"0.0";"0";"0.0";"94";"32.7"
"910";"Ross Chastain";"2021";"24";"24_2021";"2021_24";"9";"17";"29";"7";"38";"17";"-27";"95";"122";"19";"20.0";"3";"57";"61.3";"0";"0.0";"93";"77.9"
"911";"Michael McDowell";"2021";"24";"24_2021";"2021_24";"12";"18";"30";"1";"36";"18";"6";"89";"83";"9";"10.1";"1";"30";"34.1";"1";"1.1";"88";"72.6"
"912";"Austin Dillon";"2021";"24";"24_2021";"2021_24";"23";"26";"31";"1";"30";"18";"46";"108";"62";"14";"13.0";"0";"33";"37.5";"1";"1.1";"88";"69.3"
"913";"James Davison";"2021";"24";"24_2021";"2021_24";"34";"30";"32";"9";"38";"29";"39";"110";"71";"5";"4.5";"0";"10";"12.5";"0";"0.0";"80";"47.3"
"914";"William Byron";"2021";"24";"24_2021";"2021_24";"1";"2";"33";"1";"21";"11";"-19";"59";"78";"27";"45.8";"1";"75";"97.4";"1";"1.3";"77";"98.8"
"915";"Joey Logano";"2021";"24";"24_2021";"2021_24";"7";"7";"34";"2";"27";"15";"-24";"84";"108";"26";"31.0";"1";"61";"79.2";"0";"0.0";"77";"89.3"
"916";"Ryan Preece";"2021";"24";"24_2021";"2021_24";"30";"22";"35";"2";"30";"22";"61";"129";"68";"16";"12.4";"0";"21";"27.3";"0";"0.0";"77";"63.0"
"917";"Christopher Bell";"2021";"24";"24_2021";"2021_24";"17";"10";"36";"6";"32";"20";"-25";"90";"115";"17";"18.9";"0";"32";"41.6";"0";"0.0";"77";"77.2"
"918";"Daniel Suarez";"2021";"24";"24_2021";"2021_24";"5";"19";"37";"5";"35";"21";"-38";"78";"116";"5";"6.4";"1";"31";"40.3";"0";"0.0";"77";"72.8"
"919";"Anthony Alfredo";"2021";"24";"24_2021";"2021_24";"33";"40";"38";"33";"40";"39";"-5";"3";"8";"0";"0.0";"0";"0";"0.0";"0";"0.0";"68";"33.5"
"920";"Andy Lally";"2021";"24";"24_2021";"2021_24";"35";"36";"39";"8";"39";"33";"43";"103";"60";"5";"4.9";"0";"7";"12.7";"0";"0.0";"55";"40.2"
"921";"Cody Ware";"2021";"24";"24_2021";"2021_24";"37";"39";"40";"14";"39";"36";"24";"75";"51";"2";"2.7";"0";"1";"2.2";"0";"0.0";"46";"26.3"
"922";"Ryan Blaney";"2021";"25";"25_2021";"2021_25";"3";"10";"1";"1";"25";"9";"-5";"89";"94";"54";"60.7";"2";"190";"95.0";"8";"4.0";"200";"106.1"
"923";"William Byron";"2021";"25";"25_2021";"2021_25";"18";"8";"2";"1";"28";"8";"28";"141";"113";"77";"54.6";"25";"177";"88.5";"18";"9.0";"200";"114.4"
"924";"Kyle Larson";"2021";"25";"25_2021";"2021_25";"1";"2";"3";"1";"24";"3";"3";"85";"82";"53";"62.4";"14";"194";"97.0";"70";"35.0";"200";"132.9"
"925";"Kurt Busch";"2021";"25";"25_2021";"2021_25";"6";"11";"4";"1";"24";"8";"-5";"92";"97";"52";"56.5";"10";"180";"90.0";"1";"0.5";"200";"105.3"
"926";"Denny Hamlin";"2021";"25";"25_2021";"2021_25";"9";"6";"5";"1";"20";"5";"18";"95";"77";"70";"73.7";"20";"198";"99.0";"10";"5.0";"200";"118.8"
"927";"Matt DiBenedetto";"2021";"25";"25_2021";"2021_25";"4";"7";"6";"1";"25";"9";"0";"107";"107";"62";"57.9";"9";"177";"88.5";"1";"0.5";"200";"102.7"
"928";"Kyle Busch";"2021";"25";"25_2021";"2021_25";"7";"4";"7";"1";"36";"9";"18";"108";"90";"60";"55.6";"8";"176";"88.0";"13";"6.5";"200";"101.2"
"929";"Chase Elliott";"2021";"25";"25_2021";"2021_25";"2";"1";"8";"1";"20";"6";"10";"100";"90";"61";"61.0";"11";"188";"94.0";"68";"34.0";"200";"117.7"
"930";"Brad Keselowski";"2021";"25";"25_2021";"2021_25";"20";"9";"9";"1";"28";"12";"34";"148";"114";"55";"37.2";"4";"138";"69.0";"6";"3.0";"200";"86.6"
"931";"Martin Truex, Jr.";"2021";"25";"25_2021";"2021_25";"5";"12";"10";"2";"36";"14";"-8";"130";"138";"60";"46.2";"2";"140";"70.0";"0";"0.0";"200";"77.7"
"932";"Chase Briscoe";"2021";"25";"25_2021";"2021_25";"21";"22";"11";"5";"33";"22";"-8";"146";"154";"17";"11.6";"4";"22";"11.0";"0";"0.0";"200";"60.9"
"933";"Ricky Stenhouse, Jr.";"2021";"25";"25_2021";"2021_25";"12";"20";"12";"8";"35";"20";"11";"141";"130";"20";"14.2";"2";"35";"17.5";"0";"0.0";"200";"73.2"
"934";"Christopher Bell";"2021";"25";"25_2021";"2021_25";"28";"5";"13";"1";"28";"12";"19";"96";"77";"38";"39.6";"10";"133";"66.5";"3";"1.5";"200";"83.5"
"935";"Kevin Harvick";"2021";"25";"25_2021";"2021_25";"8";"30";"14";"4";"34";"14";"5";"126";"121";"53";"42.1";"6";"140";"70.0";"0";"0.0";"200";"79.3"
"936";"Chris Buescher";"2021";"25";"25_2021";"2021_25";"11";"25";"15";"2";"33";"20";"-16";"124";"140";"34";"27.4";"2";"53";"26.5";"0";"0.0";"200";"65.2"
"937";"Alex Bowman";"2021";"25";"25_2021";"2021_25";"10";"17";"16";"3";"29";"13";"-9";"107";"116";"47";"43.9";"8";"120";"60.0";"0";"0.0";"200";"78.7"
"938";"Aric Almirola";"2021";"25";"25_2021";"2021_25";"23";"16";"17";"10";"31";"20";"-3";"156";"159";"14";"9.0";"2";"13";"6.5";"0";"0.0";"200";"64.7"
"939";"Erik Jones";"2021";"25";"25_2021";"2021_25";"13";"26";"18";"13";"32";"24";"4";"97";"93";"6";"6.2";"0";"16";"8.0";"0";"0.0";"200";"56.3"
"940";"Bubba Wallace";"2021";"25";"25_2021";"2021_25";"15";"13";"19";"3";"36";"19";"8";"149";"141";"27";"18.1";"4";"58";"29.0";"0";"0.0";"200";"66.1"
"941";"Michael McDowell";"2021";"25";"25_2021";"2021_25";"25";"18";"20";"7";"29";"18";"-8";"131";"139";"21";"16.0";"1";"64";"32.0";"0";"0.0";"200";"68.8"
"942";"Ryan Preece";"2021";"25";"25_2021";"2021_25";"32";"19";"21";"4";"33";"21";"26";"166";"140";"9";"5.4";"0";"20";"10.0";"0";"0.0";"200";"57.2"
"943";"Daniel Suarez";"2021";"25";"25_2021";"2021_25";"30";"21";"22";"4";"34";"21";"-29";"111";"140";"12";"10.8";"0";"23";"11.5";"0";"0.0";"200";"52.3"
"944";"Cole Custer";"2021";"25";"25_2021";"2021_25";"27";"27";"23";"8";"31";"25";"-31";"94";"125";"3";"3.2";"1";"13";"6.5";"0";"0.0";"200";"48.6"
"945";"Ryan Newman";"2021";"25";"25_2021";"2021_25";"16";"23";"24";"5";"28";"18";"-18";"117";"135";"29";"24.8";"4";"53";"26.5";"0";"0.0";"200";"63.4"
"946";"Justin Haley";"2021";"25";"25_2021";"2021_25";"17";"31";"25";"6";"34";"27";"-16";"87";"103";"14";"16.1";"0";"9";"4.5";"0";"0.0";"200";"42.3"
"947";"Josh Berry";"2021";"25";"25_2021";"2021_25";"24";"29";"26";"5";"35";"27";"6";"114";"108";"12";"10.5";"0";"8";"4.0";"0";"0.0";"200";"43.5"
"948";"Cody Ware";"2021";"25";"25_2021";"2021_25";"37";"32";"27";"17";"37";"30";"-4";"44";"48";"0";"0.0";"1";"0";"0.0";"0";"0.0";"199";"37.8"
"949";"B.J. McLeod";"2021";"25";"25_2021";"2021_25";"36";"33";"28";"18";"36";"31";"-5";"38";"43";"0";"0.0";"0";"0";"0.0";"0";"0.0";"198";"35.0"
"950";"Tyler Reddick";"2021";"25";"25_2021";"2021_25";"14";"14";"29";"3";"29";"12";"-4";"120";"124";"86";"71.7";"3";"185";"93.4";"0";"0.0";"198";"72.7"
"951";"Quin Houff";"2021";"25";"25_2021";"2021_25";"31";"34";"30";"12";"35";"33";"-5";"23";"28";"0";"0.0";"0";"1";"0.5";"0";"0.0";"196";"32.2"
"952";"Josh Bilicki";"2021";"25";"25_2021";"2021_25";"29";"36";"31";"22";"36";"34";"-7";"14";"21";"0";"0.0";"0";"0";"0.0";"0";"0.0";"195";"29.7"
"953";"Garrett Smithley";"2021";"25";"25_2021";"2021_25";"33";"35";"32";"32";"36";"35";"-3";"8";"11";"0";"0.0";"0";"0";"0.0";"0";"0.0";"194";"27.7"
"954";"Joey Logano";"2021";"25";"25_2021";"2021_25";"19";"15";"33";"2";"33";"12";"20";"124";"104";"52";"41.9";"4";"158";"84.0";"0";"0.0";"188";"74.3"
"955";"Anthony Alfredo";"2021";"25";"25_2021";"2021_25";"35";"28";"34";"14";"35";"30";"-2";"61";"63";"0";"0.0";"0";"2";"1.1";"0";"0.0";"178";"36.5"
"956";"Ross Chastain";"2021";"25";"25_2021";"2021_25";"22";"24";"35";"8";"36";"27";"-25";"60";"85";"5";"8.3";"0";"15";"9.9";"0";"0.0";"152";"43.7"
"957";"Austin Dillon";"2021";"25";"25_2021";"2021_25";"26";"3";"36";"1";"26";"18";"7";"59";"52";"34";"57.6";"6";"101";"84.2";"2";"1.7";"120";"83.7"
"958";"Joey Gase";"2021";"25";"25_2021";"2021_25";"34";"37";"37";"34";"37";"37";"0";"0";"0";"0";"0.0";"0";"0";"0.0";"0";"0.0";"29";"23.2"
